asin,title,author,soldBy,imgUrl,productURL,stars,reviews,price,isKindleUnlimited,category_id,isBestSeller,isEditorsPick,isGoodReadsChoice,publishedDate,category_name
B01HNJIJB2,"The Daily Stoic: 366 Meditations on Wisdom, Perseverance, and the Art of Living",Ryan Holiday,Penguin Group (USA) LLC,https://m.media-amazon.com/images/I/71T1sL1vatL._AC_UY218_.jpg,https://www.amazon.com/dp/B01HNJIJB2,4.8,29918,16.99,False,14,False,False,False,2016-10-18,Politics & Social Sciences
B00YMUN3QC,The Storm Sister (The Seven Sisters Book 2),Lucinda Riley,,https://m.media-amazon.com/images/I/81LO8b76YDS._AC_UY218_.jpg,https://www.amazon.com/dp/B00YMUN3QC,4.5,29915,0.0,False,23,False,False,False,2015-11-05,Science Fiction & Fantasy
B010MHAZ6E,The Storm Sister: Book Two (The Seven Sisters 2),Lucinda Riley,Simon and Schuster Digital Sales Inc,https://m.media-amazon.com/images/I/81TuHW+ycRL._AC_UY218_.jpg,https://www.amazon.com/dp/B010MHAZ6E,4.5,29904,13.99,False,5,False,False,False,,Literature & Fiction
B01B2DJKHC,The Book Thief: TikTok made me buy it! The life-affirming international bestseller,Markus Zusak,,https://m.media-amazon.com/images/I/71Ge374aXuL._AC_UY218_.jpg,https://www.amazon.com/dp/B01B2DJKHC,4.5,29837,0.0,False,16,False,False,False,2016-03-08,Teen & Young Adult
B01BHX2Z7O,The Shadow Sister (The Seven Sisters Book 3),Lucinda Riley,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81gm0Ih2cSL._AC_UY218_.jpg,https://www.amazon.com/dp/B01BHX2Z7O,4.5,29768,9.99,False,5,False,False,False,,Literature & Fiction
B00NJ0Q0SY,Wild Irish Heart (The Mystic Cove Series Book 1),Tricia O'Malley,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81BF91GmGHL._AC_UY218_.jpg,https://www.amazon.com/dp/B00NJ0Q0SY,4.4,29765,2.99,True,5,False,False,False,,Literature & Fiction
B07R5YVHL9,The Henna Artist: A Reese's Book Club Pick (The Jaipur Trilogy 1),Alka Joshi,Harlequin Digital Sales Corp.,https://m.media-amazon.com/images/I/914ziL+fEcL._AC_UY218_.jpg,https://www.amazon.com/dp/B07R5YVHL9,4.5,29681,14.49,False,5,False,False,True,,Literature & Fiction
B08HJDG47W,Gild (The Plated Prisoner Series Book 1),Raven Kennedy,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91iPBSIw5dL._AC_UY218_.jpg,https://www.amazon.com/dp/B08HJDG47W,4.0,29660,5.99,True,5,False,False,False,,Literature & Fiction
B000FCK2TW,Never Let Me Go,Kazuo Ishiguro,Random House LLC,https://m.media-amazon.com/images/I/81kAj5c3csL._AC_UY218_.jpg,https://www.amazon.com/dp/B000FCK2TW,4.1,29600,12.99,False,5,False,False,False,2005-04-05,Literature & Fiction
B0B7L8TWM1,Someone Else's Shoes: A Novel,Jojo Moyes,Penguin Group (USA) LLC,https://m.media-amazon.com/images/I/71V2hgUlf+L._AC_UY218_.jpg,https://www.amazon.com/dp/B0B7L8TWM1,4.4,29591,14.99,False,5,False,True,False,2023-02-07,Literature & Fiction
B079MGWXK6,My Brilliant Friend (Neapolitan Novels Book 1),Elena Ferrante,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81DGSRLHeGL._AC_UY218_.jpg,https://www.amazon.com/dp/B079MGWXK6,4.0,29559,3.99,False,5,False,False,False,,Literature & Fiction
B07NYF37JC,Mr Spencer (Mr Series Book 2),T L Swan,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81ucxnddv7L._AC_UY218_.jpg,https://www.amazon.com/dp/B07NYF37JC,4.5,29519,4.99,True,5,False,False,False,,Literature & Fiction
B00UB6OO2I,Ice Planet Barbarians,Ruby Dixon,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91Uk1TTHYEL._AC_UY218_.jpg,https://www.amazon.com/dp/B00UB6OO2I,4.2,29369,2.99,True,23,True,False,False,,Science Fiction & Fantasy
B082RS9D42,"The Awakening: The Dragon Heart Legacy, Book 1",Nora Roberts,Macmillan,https://m.media-amazon.com/images/I/91UpcrRn3eS._AC_UY218_.jpg,https://www.amazon.com/dp/B082RS9D42,4.7,29356,9.99,False,23,False,True,False,,Science Fiction & Fantasy
B084QBW4KR,The Awakening: The Dragon Heart Legacy Book 1,Nora Roberts,,https://m.media-amazon.com/images/I/81djcPcI2TL._AC_UY218_.jpg,https://www.amazon.com/dp/B084QBW4KR,4.7,29356,0.0,False,16,False,True,False,2020-11-24,Teen & Young Adult
B0BPVJ4RVR,Pucking Around: A Why Choose Hockey Romance (Jacksonville Rays Book 1),Emily Rath,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91qbzqEMPgL._AC_UY218_.jpg,https://www.amazon.com/dp/B0BPVJ4RVR,4.4,29297,5.99,True,28,True,False,False,,LGBTQ+ eBooks
B007P7HRS4,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",Brené Brown,Penguin Group (USA) LLC,https://m.media-amazon.com/images/I/81Brse7xlwL._AC_UY218_.jpg,https://www.amazon.com/dp/B007P7HRS4,4.7,29261,13.99,False,30,False,False,False,2012-09-11,Religion & Spirituality
B00H1UK3UO,The Miniaturist: A Novel,Jessie Burton,HarperCollins Publishers,https://m.media-amazon.com/images/I/91PnSCKd+LL._AC_UY218_.jpg,https://www.amazon.com/dp/B00H1UK3UO,4.0,29224,12.99,False,16,False,True,False,2014-08-26,Teen & Young Adult
B01MTZDCUN,All The Lies (Mindf*ck Series Book 4),S.T. Abby,Amazon.com Services LLC,https://m.media-amazon.com/images/I/A13NeqC8Q4L._AC_UY218_.jpg,https://www.amazon.com/dp/B01MTZDCUN,4.7,29193,1.99,True,5,False,False,False,,Literature & Fiction
B07XXTHJ3Y,Enna Andersen und das verschwundene Mädchen (German Edition),Anna Johannsen,,https://m.media-amazon.com/images/I/812GB-4uobL._AC_UY218_.jpg,https://www.amazon.com/dp/B07XXTHJ3Y,4.2,29055,4.99,True,19,False,False,False,,Foreign Language
B00AAYF8TY,Siege and Storm (The Shadow and Bone Trilogy Book 2),Leigh Bardugo,Macmillan,https://m.media-amazon.com/images/I/81osn8pnmyL._AC_UY218_.jpg,https://www.amazon.com/dp/B00AAYF8TY,4.5,29016,9.99,False,16,False,False,True,,Teen & Young Adult
B0013TRR80,Olive Kitteridge: Fiction,Elizabeth Strout,Random House LLC,https://m.media-amazon.com/images/I/71VPO+hKiPS._AC_UY218_.jpg,https://www.amazon.com/dp/B0013TRR80,4.2,29014,12.99,False,5,False,False,False,,Literature & Fiction
B00WASWK7Q,The Mistake (Off-Campus Book 2),Elle Kennedy,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91ht1tNJ10L._AC_UY218_.jpg,https://www.amazon.com/dp/B00WASWK7Q,4.4,28961,4.99,True,5,False,False,False,,Literature & Fiction
B00FJ2YTLK,The One (The Selection Book 3),Kiera Cass,HarperCollins Publishers,https://m.media-amazon.com/images/I/81RTSAamGQL._AC_UY218_.jpg,https://www.amazon.com/dp/B00FJ2YTLK,4.6,28918,9.99,True,16,False,False,True,,Teen & Young Adult
